UnitID,AliasID,CommercialDT_grp,ID_SK,NERCID_AliasID,RatingMW_grp,RegionCode,StateName,UnitRetireDT_grp,UnitTimeZoneCode,UnitTypeCode,UnitTypeCodeDesc,RatingMW_BrochureGroup
9296,0xA57C1A0652CCAC3A3B19BEE6975E03D9,4,8419,0x024848B2A6CC23213AAFA6D223454245,2,NPCC,Connecticut,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9424,0x43B1787FE82F377E34B5712397D1CE7E,5,8547,0x039386647F44BC49D31ACC98C07983BB,3,RFC,Wisconsin,,CPT,100,Fossil-Steam,600-799
9151,0xEDB209F430DF666C565F9F70416D6A59,1,16344,0xE42E3CE16BC82F0E9474C95A2B275104,2,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
9168,0xE1A55E8330AD53E4A27939290D4157C0,1,16361,0xE42E3CE16BC82F0E9474C95A2B275104,2,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
10557,0xDD3382999E09787CD06D39AFED308B2C,2,16364,0x90403BCE546237211A830BCDE9954F85,1,SERC,South Carolina,,EPT,500,Pumped Storage/Hydro,<30
10628,0x0A2408664EC5E06E9EFF69D66586D130,3,16409,0x4F4EBFDFC80F0F189D94BBBDDDB40D0A,1,SERC,Georgia,,EPT,500,Pumped Storage/Hydro,30+
8921,0x75B2E063C1255994F84C08FE305C575B,1,16484,0xB7468ED19D8990B8134C07E71710206E,1,MRO,South Dakota,,CPT,500,Pumped Storage/Hydro,30+
1057,0xC42704F5E19ACC42965F2A4DD7485376,3,16678,0x21BEEBF7888593A586F90949CB1A9C20,3,NPCC,Massachusetts,,EPT,850,Combined Cycle Block,All
12375,0x266083E762882D4B57454079F81DBA4F,5,16680,0xD3E3BDBE360C63F3E927FFE438357FAC,3,SERC,Tennessee,,CPT,851,CC GT units ,All
1367,0xCB5BDC341C682D7D4B7E839BCA958EA8,4,16780,0x12CD85697FE1EBCB1CA051A73D80952B,3,MRO,Oklahoma,,CPT,852,CC steam units,All
2947,0xD46B3BE16464F4FD8663B555B0855145,1,16873,0x53561B76F369CF1A9078EBB86BA57B02,1,SERC,Louisiana,,EPT,100,Fossil-Steam,<100
2958,0x3CE2463D190D936FB9E3F8086D6FCF06,1,16884,0x53561B76F369CF1A9078EBB86BA57B02,2,SERC,Louisiana,Retired,EPT,100,Fossil-Steam,100-199
2971,0xFEF46DB2DC381974BDFC1C14C343B187,2,16897,0x53561B76F369CF1A9078EBB86BA57B02,3,SERC,Louisiana,,EPT,200,Nuclear,<1000
5189,0xF0663AF2442F34A83B48DAF3CC399607,1,16980,0xF2A07F87CF48187321AB0C1EE7A73800,3,MRO,Iowa,,CPT,100,Fossil-Steam,800+
5199,0x616A37E5F4282A83214A61A109821252,1,16987,0xF2A07F87CF48187321AB0C1EE7A73800,1,MRO,Iowa,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
5208,0xB6E2C7C0B2A219A3EBC8F20537498EA5,4,16996,0xF2A07F87CF48187321AB0C1EE7A73800,3,MRO,Iowa,,CPT,850,Combined Cycle Block,All
6015,0x39A66A592A2BBCFEDE7B4AA2C43FF370,1,17048,0xF920BF85367AC5CE062E6B40435ED1FD,3,MRO,Nebraska,,CPT,100,Fossil-Steam,600-799
7954,0x531A50C12C64E7F13AE166182D20E964,1,17089,0x5818659E035F675B37279D80A51F6DC1,1,MRO,Texas,,CPT,100,Fossil-Steam,<100
8565,0x9FCD879E08E1041828685305D1D21D03,1,17122,0x43D968509D15548A63BBFF90D51E42DF,1,MRO,Kansas,Retired,CPT,100,Fossil-Steam,<100
9073,0x99B3C7971B480C33B2C6EC56CF90FE74,1,17137,0x2963F3F4BF69D59AA01B62EB4FE8323A,1,MRO,Arkansas,,CPT,500,Pumped Storage/Hydro,30+
9084,0x3617A700B78B81D77D98A29226B9B88D,1,17148,0x2963F3F4BF69D59AA01B62EB4FE8323A,1,MRO,Arkansas,,CPT,500,Pumped Storage/Hydro,30+
9109,0x058ABE91823BF3A541D5A3768E54383D,1,17173,0x2963F3F4BF69D59AA01B62EB4FE8323A,1,MRO,Arkansas,,CPT,500,Pumped Storage/Hydro,<30
9361,0x9281125BD725F6669AF2372B899794B6,1,17245,0x66021E18026EBEEB374C86005C7CC704,2,MRO,Oklahoma,,CPT,850,Combined Cycle Block,All
10002,0xF04CB7370DE981CE0525915808F1BD4E,4,17286,0x43D968509D15548A63BBFF90D51E42DF,2,MRO,Kansas,Retired,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10003,0x9CFC9FAB8EA5F80A9D4E26FD6F7F8A8F,4,17287,0x43D968509D15548A63BBFF90D51E42DF,1,MRO,Missouri,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10030,0x957C5E44F2DC799D2F2D3449BF098DF4,4,17290,0x43D968509D15548A63BBFF90D51E42DF,3,MRO,Missouri,,CPT,850,Combined Cycle Block,All
10339,0x882AAD462E48304CA42F54724660201D,1,17303,0xF9291A6486FFACDF58917CF6C1CBDD0E,1,MRO,Oklahoma,,CPT,500,Pumped Storage/Hydro,30+
11951,0x124D9010B4C9ED4C55B8F5DF73B811DF,3,17392,0x7D6DDE53734C8ABAE6F97DE23A4BA091,1,MRO,Kansas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9794,0x74B1993E71BAA510763D0155345C3501,4,8865,0x75E035CFD7C8E24F6478C039622A32DA,1,WECC,Arizona,,MST,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
9816,0x4E5B68AD20EE5CF68EBDD584DAB62C19,1,8887,0xFEB3DA4A73D3F376D1B80E9670CE7E7D,1,WECC,California,,PST,500,Pumped Storage/Hydro,30+
9823,0x92BE0257CA74CE501A13585019053A75,4,8894,0x33280810555931EC191A1AF3B01245EA,2,TRE,Texas,Retired,CPT,851,CC GT units ,All
9859,0x8F09B3F279A3BFC7E03B110C2571C812,3,8923,0x9742F2FD8F5EC5E4B195DEEED2AF7649,1,WECC,Washington,,PPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
9866,0x62A6A93B5D75F0BC8A5E4E0ECF525D79,4,8930,0x481B10770BC26632727245A8D4E0BE9A,1,SERC,North Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9870,0x65394E646CBCE367E951407416ADCB46,4,8934,0x481B10770BC26632727245A8D4E0BE9A,1,SERC,North Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9937,0xAA56F3DE3959BE7F77770175C683BD44,4,9000,0x7FFF8361DA577C73F13FAF8CFF031A2D,1,WECC,California,,PST,852,CC steam units,All
9994,0x505965306E287F59282C43684BDFE42D,4,9051,0xB386B20A16493908522D5A1B1882C8F6,2,WECC,Nevada,,PPT,852,CC steam units,All
10007,0x41920F9E2F6DFC81D6301A9D06058F95,2,9063,0x8261EBF2F5D4E163FD6CE3E2F5A60D64,3,SERC,Kentucky,,CPT,100,Fossil-Steam,200-299
10027,0x463544EE8109F44297594939C8F17FDA,4,9080,0x7DDDAEFE93C5454711A3E350B737C0A4,2,TRE,Texas,Retired,CPT,860,Co-generator Block ,All
10052,0x77C51BF4FE5B51ADF2C847E1275D2CF3,4,9101,0x9CD60AD28DAE5D947A1EE560A551EEBF,2,SERC,Missouri,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
10056,0x6A01F284795C559826C78B1FA8438A55,4,9105,0x1F06C369D2BEE0565843C8847AC80C14,1,WECC,Texas,,MST,851,CC GT units ,All
10062,0x10C3E0E5E61FAAD8202FD702F95CAE52,4,9111,0x9CD60AD28DAE5D947A1EE560A551EEBF,3,SERC,Oklahoma,,CPT,851,CC GT units ,All
10185,0x0A525DA67C39D5CFF696742E3E283A8F,3,9221,0x48C5199E544FC3165CBE15720140546C,3,WECC,Oregon,,PPT,860,Co-generator Block ,All
10286,0x244405AA0952140B0283E5DAB15D2079,3,9307,0x3497AF128D666B905883F2CA0A4CA1D1,2,WECC,Washington,Retired,PST,500,Pumped Storage/Hydro,30+
10293,0x564B20EBB225CBCD8A9D596AF1E85C9F,2,9314,0x3497AF128D666B905883F2CA0A4CA1D1,2,WECC,Washington,Retired,PST,500,Pumped Storage/Hydro,30+
10513,0xF00A419D6F192B1AB4D44BC663F68945,2,9505,0x3FEB59AD2CDABE7C99D72A61B507EA77,1,WECC,California,,PPT,830,Geothermal,All
10746,0x5F069DE6A3BC0ECC363853EAFCE58B4C,4,9715,0xF12594AB610C03207D09767B41668CF1,3,WECC,Oregon,,PPT,851,CC GT units ,All
10747,0x69176A1B9079C663024781CABD60298A,4,9716,0xF12594AB610C03207D09767B41668CF1,2,WECC,Oregon,,PPT,852,CC steam units,All
10773,0xB618C1D394121CC6E6E4A17469072E36,5,9737,0x4CE9FF1A207E93146ECADE456A3446CD,1,RFC,Pennsylvania,,EPT,851,CC GT units ,All
11050,0xB3A0A41716ADCCBA797C063875707F31,1,9972,0x18D56B7D1A9353FFF17812F170185BF3,1,NPCC,Connecticut,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
11078,0xA62D143DA23C6B6E7E47C9CF902D3B47,3,9997,0xDF563F33F7D9521BE27C5C514C878259,2,TRE,Texas,,CPT,861,CoG GT units,All
11103,0xCDD6101D62A28917A3BB1D71C767B4CF,5,10022,0x9742F2FD8F5EC5E4B195DEEED2AF7649,1,WECC,Washington,,PPT,852,CC steam units,All
11104,0xDD76463E9CDD5128AF3BD5667513E4B5,3,10023,0x1C751CA6A8BA45B0A4BA1F3EBB4437C0,1,NPCC,New York,,EPT,800,Miscellaneous,All
11269,0x9EE6FC87787673A9A0B0AB1559F9E58C,4,10186,0xB5E0B137270252BDAF7516673E677391,2,TRE,Texas,,CPT,850,Combined Cycle Block,All
11276,0x5FF282F7124A00B09A0E8C80F6C7AB79,2,10193,0xB5E0B137270252BDAF7516673E677391,1,TRE,Texas,,CPT,850,Combined Cycle Block,All
11298,0x36AD8B190D64A8CCB55B2017D59BE238,1,10209,0xA8C810CF700543808FC0C1C09DBA21CE,1,TRE,Texas,Retired,CPT,800,Miscellaneous,All
11368,0xED2E9DCC6B4D347435C674AE25752D98,1,10276,0xF12594AB610C03207D09767B41668CF1,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,<30
11394,0xA185E61E4826FFE086D73F74F632FA0A,5,10301,0x481B10770BC26632727245A8D4E0BE9A,1,SERC,North Carolina,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
31,0x238D4ECEAB891E66C84EE04C645C6869,1,31,0x55839D30AE290EC1F7AD278E1FB6E3F4,2,WECC,California,,PPT,100,Fossil-Steam,100-199
48,0xF2403C4291FD7EAD59FDAD32C7C7AA94,4,35,0xD426B47D78B057EFD028CDE561909D5F,3,RFC,Maryland,,EST,650,Fluidized Bed,All
105,0x3702B521CB206AD4B34C17473A013721,1,74,0x4DF3DE135A028EBF9485D8BAE654FCE0,1,SERC,Alabama,,CPT,500,Pumped Storage/Hydro,30+
106,0xC0368AFCFB136BD62DA93572D697BD8A,1,75,0x4DF3DE135A028EBF9485D8BAE654FCE0,1,SERC,Alabama,,CPT,500,Pumped Storage/Hydro,30+
124,0x5F6A24E5EF5848CF77479F45B0952295,1,93,0x4DF3DE135A028EBF9485D8BAE654FCE0,1,SERC,Alabama,,CPT,500,Pumped Storage/Hydro,30+
131,0xC704C0BFB64018594C69CCD19C4FB4AE,1,100,0x4DF3DE135A028EBF9485D8BAE654FCE0,1,SERC,Alabama,,CPT,500,Pumped Storage/Hydro,<30
152,0x3EC8CC7AFA475A602B30B58E5AAAB6E0,4,120,0x4DF3DE135A028EBF9485D8BAE654FCE0,3,SERC,Alabama,,CPT,850,Combined Cycle Block,All
222,0x012F2D1E67DD45D0C94A7400CA52B302,3,181,0x5F39D1CDECFB72451D1C4EBCF9F87302,1,MRO,Wisconsin,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
267,0x568D026834A9FF70F6E8AFD60D08FC41,3,217,0x0C4CBDEFD4B1D0EFCF8B0B9495621A14,1,MRO,Iowa,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
524,0xA4F5D34060458CB94FA8073089C463A3,4,453,0xACDEDACD26E54665C0C812C11B483992,1,RFC,West Virginia,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
608,0x333B974D9FB7B2EC28D7B658E2339F0E,1,537,0xACDEDACD26E54665C0C812C11B483992,3,RFC,Indiana,Retired,EPT,100,Fossil-Steam,200-299
655,0xA5EA73BC207909AA3B2C36A7604027D8,1,584,0xACDEDACD26E54665C0C812C11B483992,3,RFC,Kentucky,,EPT,100,Fossil-Steam,200-299
680,0xCB4D465D701185FD2494A31AB9D940E2,1,609,0xACDEDACD26E54665C0C812C11B483992,3,RFC,Ohio,Retired,EPT,100,Fossil-Steam,600-799
694,0x2CF3814CA766C0ED7A126693EAB6587A,4,623,0xACDEDACD26E54665C0C812C11B483992,2,RFC,Ohio,Retired,EPT,851,CC GT units ,All
821,0x3BF0E25B73898CFCD43F84D6D8E859EC,1,730,0x2DC60E4DACFDB23A1A0D511F77984FD7,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
825,0x4D9469C12890CE3AADE48C3F13EF789E,1,734,0x2DC60E4DACFDB23A1A0D511F77984FD7,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
850,0x83944FC34B5A22D848276E61B5E796EA,1,759,0x80A3DEA88CB4F4D524BCBC9FC7D59769,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
851,0x3384B20455B76CC1FEC413242EE2067D,1,760,0x80A3DEA88CB4F4D524BCBC9FC7D59769,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
855,0x5DC220AFE876F02AFA0FEAEBA52A53D1,1,764,0x80A3DEA88CB4F4D524BCBC9FC7D59769,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
858,0x27E13C4C937EE62662AD5E073F5638AF,1,767,0x80A3DEA88CB4F4D524BCBC9FC7D59769,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
868,0x6C13AB7D9B25B191AD710F85C3812DE6,1,777,0x80A3DEA88CB4F4D524BCBC9FC7D59769,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
1035,0x2F3EAAFFEAB44B80A467452704BD951B,4,938,0x7E5C2F3000B7E89B343D7E038E747B8B,1,SERC,Georgia,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
1047,0x16A3E77105B5047A1D139A1D76FCD04D,2,950,0xF2A3B5A9532D6607538A6C8CE42FA4D9,3,MRO,North Dakota,,CPT,100,Fossil-Steam,400-599
871,0xDA16F07968EEA44ABA9B5489D932A958,1,780,0x80A3DEA88CB4F4D524BCBC9FC7D59769,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
883,0xA367DBEE3EE9715D0009D92FC9A891E3,1,792,0x80A3DEA88CB4F4D524BCBC9FC7D59769,1,NPCC,New York,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
1040,0x322DB3EA7A59AE906B4359C5F394452F,1,943,0x9CB21086B3A7E068A7DC69B0C93A15DF,3,TRE,Texas,,CPT,100,Fossil-Steam,300-399
1052,0xFB21B9945452D1A1555A6830EAA67220,4,954,0xF2A3B5A9532D6607538A6C8CE42FA4D9,1,MRO,South Dakota,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
1053,0x9ADDD2AD1DD5BAB97D96B542F355825E,4,955,0xF2A3B5A9532D6607538A6C8CE42FA4D9,1,MRO,South Dakota,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
1078,0xD63A7A5B49A6451E04129924C3659C73,4,974,0x9C0833FE7A7A8AF66246361FF20FFE62,1,RFC,West Virginia,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9968,0xEF3BC05016FF1B0851CBFFB18EE73099,1,26908,0xD264357FC73B220E9DC07D92206FAC50,1,MRO,Missouri,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5969,0x9C5205F59A4FBD779694EF2D33EC7D72,1,26940,0x3DB094F39F58342227DEAA509A836357,3,MRO,Oklahoma,,CPT,100,Fossil-Steam,400-599
5972,0xC8A2CF8C2C9897D52C8947FBD545F9E5,1,26943,0x3DB094F39F58342227DEAA509A836357,3,MRO,Oklahoma,,CPT,100,Fossil-Steam,400-599
5991,0xE15789DEB97E784A2ECE2911B409A828,4,26962,0x3DB094F39F58342227DEAA509A836357,2,MRO,Oklahoma,,CPT,851,CC GT units ,All
12306,0x1E3F469C3FC7F70AD1B52C1E5EF2E57D,5,26978,0x3DB094F39F58342227DEAA509A836357,1,MRO,Oklahoma,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
708,0xCD9DE3647064EF581D9F06C26EAA124F,1,27007,0xC1356E30531950E5487CBF9CE0DB3C64,2,WECC,Arizona,,MST,100,Fossil-Steam,100-199
10843,0x89193BAACA4BC225A840AADC02861DF2,2,27018,0x0F7A60ACF21DBAE293CF2AF746C9B1D8,1,TRE,Texas,,CPT,861,CoG GT units,All
4420,0xD3AFA9BB8F9D0A52A69B2E9C25C84790,1,27025,0xF074C7196E9E0B1908E2C3D3D5E4FA00,2,WECC,Idaho,,MPT,500,Pumped Storage/Hydro,30+
11772,0xDCB28499EF33E288C2631E84CE49A4C3,4,27036,0xF9199B3501B8948146CB0AC4ECF51D9C,1,RFC,Indiana,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
12601,0xEA4D941238156AEBA25CCB2928700CD5,6,27053,0x53561B76F369CF1A9078EBB86BA57B02,2,SERC,Louisiana,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
4486,0xC81FDF9F6217026F9DD4F66BC8DB7188,3,27058,0x76B7F7A951B21CC974CF914CBAA5F057,1,NPCC,New York,,EPT,850,Combined Cycle Block,All
4829,0xF2E546FFD3F25DD3C06F0279595E1C4D,4,22169,0x35A3021F50528B33AACFC3875A362C43,1,MRO,Nebraska,,CPT,851,CC GT units ,All
5004,0x31F4ED8E55185F529F74446DC4B9D378,2,22295,0xE8E5E322646F435388EEEE255A077D67,1,TRE,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8168,0x477266A2827FB010109FE855DAD0120F,1,7326,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),<50
8180,0xFB7F4A10AB2033F33A7274B1B2BD674D,1,7338,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8181,0xD0FDF7C6FAF8D53361ADAF8F757FDA81,1,7339,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8188,0x70CCCC7226FB362F103F342FE96EE6CF,1,7346,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Alabama,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8194,0xA91096FF37203EBD4DDE2BBD8AD0D67F,4,7352,0xD3E3BDBE360C63F3E927FFE438357FAC,2,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8216,0x58F60A720D6B81A313A37211CEADA8E6,1,7374,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8217,0xB34D36B30BA9224A9610310573C83D19,1,7375,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
8286,0x8473E4074907D338423A6A689894A95F,1,7444,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Kentucky,,EPT,500,Pumped Storage/Hydro,30+
8290,0x02740A8FBCA908A7DC211BC5F286C57E,1,7448,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,500,Pumped Storage/Hydro,30+
8306,0x20111E6DC4FC47DEF1551A9333F31AF6,1,7464,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Tennessee,,EPT,500,Pumped Storage/Hydro,<30
8326,0xB12829BEADEEDC9512B29EF6665599BE,1,7484,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Alabama,,EPT,500,Pumped Storage/Hydro,30+
8329,0x8895E19E20958664BFEB536AB9D80F3D,1,7487,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Alabama,,EPT,500,Pumped Storage/Hydro,30+
8330,0xF1D344D9502AA657FE67675480449EDE,1,7488,0xD3E3BDBE360C63F3E927FFE438357FAC,1,SERC,Alabama,,EPT,500,Pumped Storage/Hydro,30+
8369,0xF866985F44D90F9707C431E803B1CD60,4,7527,0xD3E3BDBE360C63F3E927FFE438357FAC,2,SERC,Mississippi,,EPT,852,CC steam units,All
8718,0x70C3CC4E85E9BD66D5B3C49FCC25148B,1,7849,0x54E1ED7854328AB3AEF0A7FD00F77257,1,WECC,Wyoming,,PPT,500,Pumped Storage/Hydro,<30
8754,0xBE886337AFB48FC498FDDF69DD5CD1F3,1,7885,0x54E1ED7854328AB3AEF0A7FD00F77257,1,WECC,Utah,,GMT,500,Pumped Storage/Hydro,30+
8769,0x8AE0D075BB967B38335BDD627573FEA7,1,7900,0x54E1ED7854328AB3AEF0A7FD00F77257,2,WECC,Arizona,,GMT,500,Pumped Storage/Hydro,30+
8772,0xEB676539D150E2D51BB2156CA711BE87,1,7903,0x54E1ED7854328AB3AEF0A7FD00F77257,2,WECC,Arizona,,GMT,500,Pumped Storage/Hydro,30+
8780,0xE097CB3C10A2E76D021838D5BEBE8D4F,1,7911,0x54E1ED7854328AB3AEF0A7FD00F77257,2,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
8784,0x8D2366E472B1AD672600225E7BCEBFB3,1,7915,0x54E1ED7854328AB3AEF0A7FD00F77257,2,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
8798,0xCDAB5F199F26B3F626042FD99673FAF5,1,7929,0x54E1ED7854328AB3AEF0A7FD00F77257,3,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
8837,0x922538823713E4507F22BE41728D4257,1,7968,0x54E1ED7854328AB3AEF0A7FD00F77257,2,WECC,Montana,,PPT,500,Pumped Storage/Hydro,30+
8854,0x99131234DFF8E33332D82C5BC5FF4C39,1,7985,0x54E1ED7854328AB3AEF0A7FD00F77257,1,WECC,Colorado,,GMT,500,Pumped Storage/Hydro,30+
8870,0x50356EF4BC88A87BFFD139611DC92A62,1,8001,0x54E1ED7854328AB3AEF0A7FD00F77257,1,WECC,Idaho,,PPT,500,Pumped Storage/Hydro,30+
8883,0x767488C36C124A70D8CBC71912E999E3,1,8014,0x54E1ED7854328AB3AEF0A7FD00F77257,1,WECC,California,,PPT,500,Pumped Storage/Hydro,30+
9191,0x8A8CF4EB1C6FE6E6E20F909C4C383EF2,1,8315,0xC6181316268F15B45353A43A903654D3,3,SERC,Virginia,,EPT,100,Fossil-Steam,300-399
9211,0xD038D8A216D4DD43CC57DE068C00DC62,3,8335,0xC6181316268F15B45353A43A903654D3,1,SERC,Virginia,,EPT,100,Fossil-Steam,<100
9246,0x4AC4F24F8F568AEFAB9E37B0054A90D7,2,8370,0xC6181316268F15B45353A43A903654D3,2,SERC,Virginia,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
9287,0x2C586078E0DD91C7BE0A9BB8766FA389,3,8410,0xC6181316268F15B45353A43A903654D3,2,SERC,Virginia,,EPT,850,Combined Cycle Block,All
9302,0x13603A157A76B0682DEE22D2B003BBE5,2,8425,0x234E7817CAEE841B45085593A983BFE8,1,WECC,California,,PPT,851,CC GT units ,All
9138,0xC91D3A4F847BFC009E649B42C414B5E2,1,16331,0xE42E3CE16BC82F0E9474C95A2B275104,1,WECC,Oregon,,PPT,500,Pumped Storage/Hydro,30+
9150,0x4545AC4DDE92643BD379237143D12121,1,16343,0xE42E3CE16BC82F0E9474C95A2B275104,2,WECC,Washington,,PPT,500,Pumped Storage/Hydro,30+
5308,0x7DF187A1677B09842349A885C02539E4,1,4745,0x8B65BEA355A6A310A69C5FA410EEE10A,3,NPCC,Connecticut,,EPT,100,Fossil-Steam,400-599
5439,0x9B60D8ADF08E99E38C021CF95177CAA0,1,4858,0x96410743FC2BB586B1F8294E0E0BA086,1,MRO,Nebraska,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5652,0xA8CCE0280653F232DD59C13B2E75AFC9,1,5064,0x51F0B8BFD093F97B87A16780DF870256,3,MRO,Minnesota,,CPT,200,Nuclear,<1000
5653,0x7711181B1407607AE68C2762B50F6080,1,5065,0x51F0B8BFD093F97B87A16780DF870256,3,MRO,Minnesota,,CPT,200,Nuclear,<1000
5666,0xC4A3CACD54E39DE96C6BE0E5F651CC90,1,5078,0x51F0B8BFD093F97B87A16780DF870256,1,MRO,Wisconsin,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5670,0x26D087B89A62E887408E3AB86E7832C6,1,5082,0x51F0B8BFD093F97B87A16780DF870256,1,MRO,Wisconsin,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5671,0xB9A9895C2DE77326A221227E89767D62,1,5083,0x51F0B8BFD093F97B87A16780DF870256,1,MRO,Minnesota,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5683,0x5006FD8AA3777F258403A42950750197,1,5095,0x51F0B8BFD093F97B87A16780DF870256,1,MRO,Wisconsin,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5830,0x634DF78A58B704F01AC8F4F60404D885,2,5240,0x4CFF303B3B1E4753DFE66E2561024CAF,3,TRE,Texas,,CPT,100,Fossil-Steam,400-599
5864,0x9A7E8F0E08560E99193CA39D87424C7F,1,5274,0x4CFF303B3B1E4753DFE66E2561024CAF,1,TRE,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
5946,0x90F452DDC2848B1F52DA0369496B4B15,3,5356,0x353911EC0C1B27869BAA6E615994F110,3,SERC,Georgia,,CPT,500,Pumped Storage/Hydro,30+
6001,0xC6D5FFEC2B1C11057D6CC9EBB57B1C28,4,5407,0x72E315D9F617F1E6660EFDD491E7B61B,1,SERC,Virginia,,EPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
12034,0xA78DFEE2DE16029BF847C25C54F633CB,5,23875,0x0B0693699C3E9C5A660FB3BCC8A4B307,1,MRO,South Dakota,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
12456,0x749F0C3E08A450D8A2D4C50AEC4BF9E2,5,23877,0x57FCFEFE7A384A65861560A1468F7F51,2,TRE,Texas,,CPT,300,Gas Turbine/Jet Engine (Simple Cycle Operation),50+
331,0xC07A82C7FCEAE7AD17209733D28DF353,1,23893,0x83C96E5B8B7FC1ADED8C380AEEA60908,3,SERC,Illinois,Retired,CPT,100,Fossil-Steam,400-599
332,0x10BCA183EB56C58E144CD642A8922085,1,23894,0x83C96E5B8B7FC1ADED8C380AEEA60908,3,SERC,Illinois,Retired,CPT,100,Fossil-Steam,300-399
